#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 140 kK
# SED: WM-Basic (Pauldrach et al 2001 (30-60 kK), Rauch (80-120 kK)) 
#spherical geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135 NII_6584	CIV_1549	CIII_1909
8.3 30000 -2.98 1.0471 0.0000 0.4559 0.0430 0.0014 0.0037 0.0011 0.0000 0.0000 0.0024 0.3043 0.0000 0.0000
8.3 30000 -2.72 1.1449 0.0015 0.3647 0.0631 0.0016 0.0041 0.0012 0.0000 0.0000 0.0030 0.3163 0.0000 0.0000
8.3 30000 -2.47 1.1780 0.0051 0.2777 0.0779 0.0019 0.0049 0.0014 0.0000 0.0000 0.0039 0.3131 0.0000 0.0025
8.3 30000 -2.22 1.1883 0.0147 0.2101 0.0876 0.0023 0.0061 0.0018 0.0000 0.0000 0.0052 0.3012 0.0000 0.0042
8.3 30000 -1.97 1.1901 0.0348 0.1590 0.0938 0.0030 0.0078 0.0022 0.0000 0.0000 0.0070 0.2850 0.0000 0.0066
8.3 30000 -1.73 1.1854 0.0623 0.1215 0.0975 0.0037 0.0097 0.0028 0.0000 0.0000 0.0089 0.2673 0.0000 0.0093
8.3 30000 -1.48 1.1784 0.0956 0.0924 0.0996 0.0045 0.0119 0.0033 0.0000 0.0000 0.0112 0.2474 0.0021 0.0126
8.3 32500 -3.98 0.3923 0.0000 0.4807 0.0058 0.0026 0.0069 0.0020 0.0000 0.0000 0.0019 0.1905 0.0000 0.0000
8.3 32500 -3.73 0.6130 0.0000 0.5591 0.0115 0.0030 0.0079 0.0023 0.0000 0.0000 0.0030 0.2471 0.0000 0.0000
8.3 32500 -3.49 1.0262 0.0000 0.6516 0.0284 0.0042 0.0110 0.0032 0.0000 0.0000 0.0059 0.3366 0.0000 0.0000
8.3 32500 -3.23 1.4661 0.0023 0.6646 0.0529 0.0044 0.0115 0.0033 0.0000 0.0000 0.0080 0.4132 0.0000 0.0010
8.3 32500 -2.99 1.8641 0.0075 0.5935 0.0854 0.0046 0.0120 0.0034 0.0000 0.0000 0.0103 0.4697 0.0000 0.0044
8.3 32500 -2.72 2.1722 0.0283 0.4601 0.1219 0.0051 0.0132 0.0038 0.0000 0.0000 0.0134 0.4961 0.0000 0.0103
8.3 32500 -2.48 2.3132 0.0777 0.3505 0.1465 0.0059 0.0152 0.0044 0.0000 0.0000 0.0167 0.4886 0.0000 0.0168
8.3 32500 -2.23 2.3784 0.1630 0.2676 0.1638 0.0069 0.0180 0.0051 0.0000 0.0000 0.0207 0.4683 0.0000 0.0238
8.3 32500 -1.98 2.4053 0.2772 0.2054 0.1763 0.0083 0.0216 0.0061 0.0000 0.0000 0.0255 0.4410 0.0000 0.0320
8.3 32500 -1.73 2.4153 0.4084 0.1601 0.1853 0.0098 0.0256 0.0073 0.0000 0.0000 0.0312 0.4081 0.0029 0.0417
8.3 32500 -1.48 2.4092 0.5708 0.1247 0.1923 0.0115 0.0300 0.0085 0.0000 0.0000 0.0379 0.3666 0.0097 0.0549
8.3 35000 -3.98 0.6799 0.0000 0.6495 0.0139 0.0060 0.0157 0.0045 0.0000 0.0000 0.0061 0.2758 0.0000 0.0000
8.3 35000 -3.73 0.9985 0.0013 0.7066 0.0262 0.0070 0.0183 0.0052 0.0000 0.0000 0.0091 0.3432 0.0000 0.0000
8.3 35000 -3.49 1.6294 0.0074 0.7722 0.0565 0.0112 0.0291 0.0083 0.0000 0.0000 0.0204 0.4561 0.0000 0.0035
8.3 35000 -3.23 2.1755 0.0284 0.7103 0.0945 0.0119 0.0307 0.0087 0.0000 0.0000 0.0273 0.5246 0.0000 0.0101
8.3 35000 -2.97 2.4251 0.0574 0.5803 0.1249 0.0084 0.0218 0.0062 0.0000 0.0000 0.0224 0.5457 0.0000 0.0140
8.3 35000 -2.72 3.0021 0.3036 0.4434 0.1816 0.0134 0.0345 0.0098 0.0000 0.0000 0.0436 0.5275 0.0000 0.0467
8.3 35000 -2.47 3.0775 0.6244 0.3335 0.2115 0.0147 0.0380 0.0108 0.0000 0.0000 0.0524 0.4792 0.0000 0.0686
8.3 35000 -2.22 3.0465 0.9962 0.2532 0.2330 0.0165 0.0426 0.0120 0.0000 0.0000 0.0622 0.4235 0.0000 0.0926
8.3 35000 -1.97 2.9645 1.4079 0.1948 0.2492 0.0183 0.0473 0.0134 0.0000 0.0000 0.0733 0.3605 0.0021 0.1235
8.3 35000 -1.73 2.8363 1.8659 0.1526 0.2615 0.0198 0.0514 0.0145 0.0000 0.0000 0.0846 0.2952 0.0046 0.1637
8.3 35000 -1.49 2.6635 2.4005 0.1204 0.2718 0.0209 0.0541 0.0152 0.0000 0.0000 0.0945 0.2336 0.0084 0.2161
8.3 37500 -3.99 1.1052 0.0033 0.8165 0.0285 0.0140 0.0363 0.0103 0.0000 0.0000 0.0207 0.3746 0.0000 0.0000
8.3 37500 -3.73 1.5334 0.0129 0.8214 0.0500 0.0158 0.0410 0.0117 0.0000 0.0000 0.0295 0.4462 0.0000 0.0041
8.3 37500 -3.49 2.1328 0.0409 0.7918 0.0869 0.0183 0.0471 0.0134 0.0000 0.0000 0.0434 0.5256 0.0000 0.0130
8.3 37500 -3.23 2.6634 0.1544 0.6662 0.1330 0.0194 0.0501 0.0142 0.0000 0.0000 0.0567 0.5478 0.0000 0.0320
8.3 37500 -2.98 2.9543 0.4839 0.5050 0.1802 0.0203 0.0523 0.0148 0.0000 0.0000 0.0696 0.4924 0.0000 0.0635
8.3 37500 -2.72 2.8828 1.0742 0.3640 0.2173 0.0210 0.0541 0.0153 0.0000 0.0000 0.0804 0.4003 0.0000 0.1009
8.3 37500 -2.47 2.6647 1.7371 0.2662 0.2429 0.0215 0.0553 0.0156 0.0000 0.0000 0.0890 0.3195 0.0000 0.1414
8.3 37500 -2.22 2.4412 2.3881 0.2021 0.2607 0.0217 0.0560 0.0158 0.0000 0.0000 0.0961 0.2548 0.0026 0.1888
8.3 37500 -1.97 2.2220 3.0567 0.1596 0.2738 0.0218 0.0564 0.0159 0.0000 0.0000 0.1021 0.2035 0.0050 0.2457
8.3 37500 -1.73 1.9960 3.7791 0.1300 0.2837 0.0219 0.0565 0.0159 0.0000 0.0000 0.1077 0.1628 0.0085 0.3159
8.3 37500 -1.48 1.7806 4.5433 0.1098 0.2913 0.0218 0.0565 0.0159 0.0000 0.0013 0.1129 0.1324 0.0133 0.4017
8.3 40000 -3.99 2.2246 0.0314 1.1698 0.0652 0.0217 0.0561 0.0159 0.0000 0.0000 0.0553 0.5883 0.0000 0.0145
8.3 40000 -3.73 2.8228 0.1170 1.0585 0.1026 0.0221 0.0570 0.0162 0.0000 0.0000 0.0683 0.6481 0.0000 0.0340
8.3 40000 -3.49 3.1463 0.2266 0.8461 0.1423 0.0220 0.0566 0.0161 0.0000 0.0000 0.0753 0.6330 0.0000 0.0553
8.3 40000 -3.23 3.4107 0.7088 0.6494 0.1930 0.0222 0.0570 0.0162 0.0000 0.0000 0.0880 0.5611 0.0000 0.1049
8.3 40000 -2.97 3.0994 1.6511 0.4548 0.2360 0.0223 0.0572 0.0162 0.0000 0.0000 0.0976 0.4205 0.0000 0.1658
8.3 40000 -2.72 2.6055 2.7076 0.3234 0.2650 0.0223 0.0573 0.0162 0.0000 0.0000 0.1050 0.3078 0.0012 0.2332
8.3 40000 -2.46 2.2045 3.7314 0.2423 0.2844 0.0223 0.0573 0.0162 0.0000 0.0000 0.1119 0.2328 0.0029 0.3186
8.3 40000 -2.21 1.9060 4.7073 0.1940 0.2960 0.0222 0.0572 0.0161 0.0000 0.0013 0.1181 0.1839 0.0052 0.4242
8.3 40000 -1.97 1.6655 5.6802 0.1633 0.3027 0.0222 0.0571 0.0161 0.0000 0.0024 0.1236 0.1502 0.0084 0.5538
8.3 40000 -1.71 1.4470 6.7708 0.1411 0.3062 0.0221 0.0570 0.0160 0.0000 0.0040 0.1288 0.1242 0.0121 0.7285
8.3 40000 -1.47 1.2656 7.8878 0.1261 0.3060 0.0220 0.0568 0.0160 0.0000 0.0063 0.1329 0.1054 0.0140 0.9413
8.3 45000 -3.99 2.8342 0.0572 1.3143 0.0860 0.0232 0.0599 0.0170 0.0000 0.0000 0.0690 0.6920 0.0000 0.0276
8.3 45000 -3.74 3.4897 0.2063 1.1517 0.1295 0.0232 0.0597 0.0170 0.0000 0.0000 0.0825 0.7433 0.0000 0.0605
8.3 45000 -3.48 3.8302 0.3967 0.8733 0.1766 0.0228 0.0587 0.0167 0.0000 0.0000 0.0911 0.7040 0.0000 0.0989
8.3 45000 -3.23 3.8677 1.1595 0.6448 0.2283 0.0228 0.0585 0.0166 0.0000 0.0000 0.1026 0.5868 0.0000 0.1718
8.3 45000 -2.97 3.3103 2.3844 0.4518 0.2681 0.0227 0.0583 0.0165 0.0000 0.0000 0.1108 0.4271 0.0000 0.2553
8.3 45000 -2.71 2.6766 3.6889 0.3233 0.2947 0.0226 0.0581 0.0164 0.0000 0.0000 0.1170 0.3073 0.0024 0.3551
8.3 45000 -2.46 2.2301 4.8811 0.2501 0.3097 0.0226 0.0579 0.0164 0.0000 0.0023 0.1216 0.2347 0.0046 0.4791
8.3 45000 -2.22 1.8965 6.0474 0.2053 0.3167 0.0225 0.0578 0.0163 0.0000 0.0045 0.1246 0.1866 0.0082 0.6346
8.3 45000 -1.96 1.6232 7.2481 0.1755 0.3187 0.0224 0.0577 0.0163 0.0000 0.0075 0.1263 0.1523 0.0120 0.8286
8.3 45000 -1.72 1.3983 8.4880 0.1550 0.3165 0.0223 0.0575 0.0162 0.0000 0.0113 0.1266 0.1275 0.0152 1.0658
8.3 45000 -1.47 1.2128 9.7534 0.1403 0.3102 0.0223 0.0573 0.0162 0.0000 0.0160 0.1254 0.1091 0.0189 1.3478
8.3 50000 -3.99 3.2756 0.0974 1.4747 0.0972 0.0244 0.0628 0.0178 0.0000 0.0000 0.0804 0.7671 0.0000 0.0424
8.3 50000 -3.74 3.9104 0.3387 1.2723 0.1432 0.0240 0.0616 0.0175 0.0000 0.0000 0.0934 0.8031 0.0000 0.0880
8.3 50000 -3.49 4.1466 0.7301 0.9486 0.1940 0.0233 0.0599 0.0170 0.0000 0.0000 0.1020 0.7341 0.0000 0.1414
8.3 50000 -3.23 3.8679 1.8406 0.7003 0.2451 0.0231 0.0592 0.0168 0.0000 0.0000 0.1123 0.5858 0.0013 0.2329
8.3 50000 -2.97 3.0965 3.3444 0.4925 0.2837 0.0229 0.0587 0.0166 0.0000 0.0000 0.1195 0.4147 0.0035 0.3409
8.3 50000 -2.71 2.4212 4.8068 0.3583 0.3056 0.0227 0.0583 0.0165 0.0000 0.0022 0.1239 0.2974 0.0091 0.4736
8.3 50000 -2.47 1.9835 6.1201 0.2834 0.3126 0.0226 0.0580 0.0164 0.0011 0.0050 0.1254 0.2291 0.0182 0.6302
8.3 50000 -2.22 1.6602 7.4307 0.2361 0.3115 0.0225 0.0577 0.0163 0.0014 0.0088 0.1251 0.1833 0.0273 0.8155
8.3 50000 -2.01 1.4484 8.5286 0.2092 0.3069 0.0224 0.0575 0.0162 0.0018 0.0127 0.1239 0.1561 0.0359 0.9900
8.3 50000 -1.76 1.2390 9.8789 0.1856 0.2973 0.0222 0.0572 0.0161 0.0026 0.0183 0.1212 0.1313 0.0514 1.2248
8.3 50000 -1.47 1.0469 11.4569 0.1658 0.2817 0.0221 0.0568 0.0160 0.0038 0.0262 0.1162 0.1104 0.0753 1.5162
8.3 55000 -3.99 3.6835 0.0823 1.4665 0.1147 0.0249 0.0641 0.0182 0.0000 0.0000 0.0903 0.8204 0.0000 0.0578
8.3 55000 -3.74 4.4353 0.2915 1.2416 0.1647 0.0243 0.0625 0.0178 0.0000 0.0000 0.1031 0.8488 0.0000 0.1175
8.3 55000 -3.49 4.8414 0.9202 0.9846 0.2212 0.0238 0.0611 0.0174 0.0000 0.0000 0.1156 0.7803 0.0000 0.2149
8.3 55000 -3.23 4.3886 2.3060 0.7149 0.2747 0.0234 0.0600 0.0170 0.0000 0.0000 0.1257 0.5958 0.0011 0.3432
8.3 55000 -2.97 3.4663 4.0452 0.5074 0.3132 0.0231 0.0593 0.0168 0.0000 0.0000 0.1333 0.4172 0.0031 0.4909
8.3 55000 -2.72 2.6915 5.6966 0.3741 0.3336 0.0229 0.0588 0.0167 0.0000 0.0022 0.1384 0.2990 0.0089 0.6713
8.3 55000 -2.47 2.1771 7.1995 0.2978 0.3385 0.0228 0.0585 0.0166 0.0000 0.0053 0.1404 0.2289 0.0207 0.8887
8.3 55000 -2.22 1.8022 8.6591 0.2496 0.3353 0.0227 0.0583 0.0165 0.0000 0.0095 0.1404 0.1825 0.0323 1.1420
8.3 55000 -2.03 1.5680 9.7986 0.2227 0.3294 0.0226 0.0581 0.0164 0.0000 0.0134 0.1393 0.1560 0.0408 1.3643
8.3 55000 -1.72 1.2804 11.5577 0.1924 0.3154 0.0225 0.0579 0.0163 0.0011 0.0208 0.1358 0.1259 0.0588 1.7470
8.3 55000 -1.48 1.1003 12.9405 0.1742 0.3003 0.0223 0.0577 0.0163 0.0016 0.0277 0.1310 0.1083 0.0770 2.0732
8.3 60000 -3.99 4.0001 0.1379 1.6836 0.1057 0.0252 0.0646 0.0183 0.0000 0.0000 0.0973 0.8704 0.0000 0.0722
8.3 60000 -3.74 4.6788 0.4691 1.4465 0.1549 0.0244 0.0625 0.0177 0.0000 0.0000 0.1097 0.8812 0.0000 0.1429
8.3 60000 -3.49 4.8283 1.3977 1.1542 0.2138 0.0237 0.0606 0.0172 0.0013 0.0000 0.1216 0.7797 0.0000 0.2573
8.3 60000 -3.24 4.1545 3.0205 0.8616 0.2686 0.0232 0.0593 0.0168 0.0015 0.0000 0.1310 0.5895 0.0016 0.4029
8.3 60000 -2.97 3.1446 4.9576 0.6101 0.3097 0.0228 0.0582 0.0165 0.0017 0.0017 0.1372 0.4068 0.0056 0.5889
8.3 60000 -2.72 2.4289 6.6215 0.4567 0.3239 0.0225 0.0576 0.0163 0.0019 0.0050 0.1374 0.2971 0.0172 0.8020
8.3 60000 -2.47 1.9472 8.2013 0.3633 0.3211 0.0223 0.0571 0.0161 0.0022 0.0104 0.1338 0.2290 0.0372 1.0596
8.3 60000 -2.22 1.6076 9.6935 0.3041 0.3116 0.0221 0.0567 0.0160 0.0028 0.0166 0.1292 0.1846 0.0553 1.3389
8.3 60000 -2.04 1.4086 10.7836 0.2720 0.3021 0.0220 0.0564 0.0159 0.0034 0.0218 0.1253 0.1603 0.0689 1.5626
8.3 60000 -1.73 1.1466 12.5975 0.2314 0.2824 0.0218 0.0559 0.0157 0.0050 0.0317 0.1174 0.1299 0.1037 1.9657
8.3 60000 -1.48 0.9867 13.9887 0.2070 0.2643 0.0216 0.0554 0.0155 0.0068 0.0403 0.1102 0.1122 0.1380 2.2819
8.3 80000 -4.00 5.1821 0.2728 2.0682 0.1336 0.0274 0.0703 0.0199 0.0016 0.0000 0.1196 1.0671 0.0000 0.1547
8.3 80000 -3.75 5.8160 0.8805 1.7351 0.1880 0.0258 0.0661 0.0187 0.0022 0.0000 0.1311 1.0548 0.0000 0.2834
8.3 80000 -3.50 5.6327 2.3779 1.3726 0.2509 0.0245 0.0628 0.0177 0.0027 0.0000 0.1429 0.9154 0.0027 0.4818
8.3 80000 -3.25 4.5847 4.6286 1.0324 0.3068 0.0236 0.0604 0.0170 0.0030 0.0011 0.1525 0.6890 0.0122 0.7354
8.3 80000 -2.99 3.3604 7.0567 0.7425 0.3365 0.0230 0.0588 0.0165 0.0033 0.0045 0.1551 0.4801 0.0517 1.0394
8.3 80000 -2.75 2.5501 9.0318 0.5611 0.3281 0.0226 0.0577 0.0162 0.0037 0.0117 0.1468 0.3540 0.1144 1.3121
8.3 80000 -2.50 2.0112 10.8061 0.4454 0.3055 0.0223 0.0570 0.0160 0.0043 0.0209 0.1354 0.2740 0.1725 1.5477
8.3 80000 -2.26 1.6382 12.3823 0.3680 0.2818 0.0220 0.0564 0.0158 0.0054 0.0301 0.1250 0.2207 0.2330 1.7408
8.3 80000 -2.02 1.3648 13.8289 0.3114 0.2578 0.0218 0.0559 0.0156 0.0069 0.0396 0.1148 0.1827 0.2984 1.8961
8.3 80000 -1.78 1.1540 15.2017 0.2671 0.2337 0.0216 0.0553 0.0154 0.0090 0.0493 0.1048 0.1541 0.3799 2.0043
8.3 80000 -1.53 0.9940 16.4512 0.2326 0.2109 0.0213 0.0547 0.0153 0.0119 0.0588 0.0954 0.1326 0.4792 2.0571
8.3 100000 -4.00 5.8491 0.3744 2.3878 0.1454 0.0271 0.0692 0.0196 0.0401 0.0000 0.1321 1.1879 0.0000 0.2181
8.3 100000 -3.75 6.4424 1.2022 1.9753 0.2012 0.0242 0.0618 0.0175 0.0524 0.0000 0.1430 1.1589 0.0015 0.3950
8.3 100000 -3.50 5.9782 3.1269 1.5404 0.2665 0.0218 0.0556 0.0157 0.0659 0.0000 0.1544 0.9842 0.0083 0.6690
8.3 100000 -3.26 4.6962 5.6337 1.1448 0.3211 0.0201 0.0513 0.0144 0.0763 0.0027 0.1618 0.7293 0.0410 1.0195
8.3 100000 -3.01 3.4382 7.8113 0.8183 0.3389 0.0190 0.0484 0.0136 0.0829 0.0103 0.1557 0.5121 0.1694 1.4148
8.3 100000 -2.77 2.6394 9.0797 0.6195 0.3209 0.0182 0.0465 0.0130 0.0895 0.0205 0.1416 0.3831 0.3641 1.6958
8.3 100000 -2.53 2.0983 9.9934 0.4913 0.2954 0.0174 0.0444 0.0124 0.0997 0.0291 0.1294 0.2992 0.4937 1.8681
8.3 100000 -2.29 1.7198 10.6876 0.4038 0.2708 0.0165 0.0421 0.0118 0.1133 0.0362 0.1188 0.2424 0.5877 1.9920
8.3 100000 -2.05 1.4393 11.1090 0.3392 0.2465 0.0155 0.0395 0.0110 0.1300 0.0425 0.1085 0.2015 0.6983 2.0705
8.3 100000 -1.81 1.2234 11.2110 0.2889 0.2226 0.0143 0.0366 0.0102 0.1497 0.0480 0.0984 0.1705 0.8200 2.0936
8.3 100000 -1.57 1.0586 10.9805 0.2499 0.2004 0.0131 0.0336 0.0094 0.1712 0.0518 0.0889 0.1471 0.9227 2.0582
8.3 120000 -4.00 6.0559 0.4002 2.5375 0.1481 0.0270 0.0690 0.0195 0.0559 0.0000 0.1364 1.2350 0.0000 0.2410
8.3 120000 -3.76 6.6469 1.2858 2.0916 0.2037 0.0236 0.0603 0.0170 0.0722 0.0000 0.1467 1.2006 0.0020 0.4349
8.3 120000 -3.51 6.1213 3.3300 1.6262 0.2694 0.0207 0.0529 0.0149 0.0904 0.0000 0.1579 1.0167 0.0117 0.7388
8.3 120000 -3.26 4.7717 5.9216 1.2024 0.3238 0.0186 0.0476 0.0134 0.1054 0.0034 0.1648 0.7507 0.0614 1.1342
8.3 120000 -3.01 3.4870 7.9603 0.8535 0.3375 0.0173 0.0441 0.0124 0.1156 0.0124 0.1560 0.5274 0.2483 1.5670
8.3 120000 -2.78 2.6836 8.9239 0.6438 0.3155 0.0163 0.0417 0.0117 0.1246 0.0235 0.1394 0.3960 0.4931 1.8230
8.3 120000 -2.54 2.1381 9.5425 0.5086 0.2884 0.0154 0.0392 0.0110 0.1376 0.0315 0.1261 0.3101 0.6252 1.9502
8.3 120000 -2.30 1.7526 9.9264 0.4158 0.2629 0.0143 0.0365 0.0102 0.1539 0.0376 0.1148 0.2513 0.7322 2.0289
8.3 120000 -2.06 1.4652 10.0132 0.3471 0.2380 0.0131 0.0335 0.0094 0.1730 0.0427 0.1041 0.2085 0.8501 2.0583
8.3 120000 -1.82 1.2421 9.7694 0.2936 0.2135 0.0119 0.0303 0.0085 0.1946 0.0465 0.0936 0.1759 0.9563 2.0262
8.3 120000 -1.58 1.0709 9.2428 0.2522 0.1910 0.0106 0.0271 0.0075 0.2172 0.0485 0.0839 0.1513 1.0223 1.9399
8.6 30000 -3.96 0.0110 0.0000 0.0545 0.0000 0.0011 0.0029 0.0000 0.0000 0.0000 0.0000 0.0395 0.0000 0.0000
8.6 30000 -3.69 0.0194 0.0000 0.0800 0.0022 0.0020 0.0053 0.0015 0.0000 0.0000 0.0000 0.0618 0.0000 0.0000
8.6 30000 -3.46 0.0581 0.0000 0.1723 0.0052 0.0014 0.0037 0.0011 0.0000 0.0000 0.0000 0.1303 0.0000 0.0000
8.6 30000 -3.19 0.1433 0.0000 0.2447 0.0144 0.0014 0.0037 0.0011 0.0000 0.0000 0.0010 0.2190 0.0000 0.0000
8.6 30000 -2.94 0.3115 0.0000 0.3090 0.0350 0.0015 0.0039 0.0011 0.0000 0.0000 0.0017 0.3483 0.0000 0.0000
8.6 30000 -2.68 0.4681 0.0011 0.2964 0.0618 0.0016 0.0043 0.0012 0.0000 0.0000 0.0024 0.4438 0.0000 0.0000
8.6 30000 -2.43 0.5602 0.0036 0.2470 0.0825 0.0019 0.0050 0.0015 0.0000 0.0000 0.0032 0.4830 0.0000 0.0000
8.6 30000 -2.18 0.6187 0.0102 0.1986 0.0965 0.0024 0.0063 0.0018 0.0000 0.0000 0.0043 0.4904 0.0000 0.0000
8.6 30000 -1.93 0.6644 0.0240 0.1580 0.1063 0.0030 0.0080 0.0023 0.0000 0.0000 0.0058 0.4829 0.0000 0.0011
8.6 30000 -1.69 0.6997 0.0417 0.1256 0.1130 0.0038 0.0099 0.0028 0.0000 0.0000 0.0074 0.4680 0.0000 0.0030
8.6 30000 -1.45 0.7344 0.0610 0.0989 0.1179 0.0046 0.0122 0.0034 0.0000 0.0000 0.0094 0.4474 0.0028 0.0046
8.6 32500 -3.96 0.0311 0.0000 0.1303 0.0034 0.0044 0.0119 0.0034 0.0000 0.0000 0.0000 0.0975 0.0000 0.0000
8.6 32500 -3.71 0.0687 0.0000 0.2202 0.0063 0.0040 0.0105 0.0030 0.0000 0.0000 0.0011 0.1590 0.0000 0.0000
8.6 32500 -3.46 0.1309 0.0000 0.2786 0.0136 0.0044 0.0116 0.0033 0.0000 0.0000 0.0019 0.2294 0.0000 0.0000
8.6 32500 -3.20 0.3271 0.0011 0.3807 0.0353 0.0045 0.0119 0.0034 0.0000 0.0000 0.0044 0.3890 0.0000 0.0000
8.6 32500 -2.95 0.6767 0.0049 0.4462 0.0753 0.0047 0.0123 0.0035 0.0000 0.0000 0.0075 0.5979 0.0000 0.0000
8.6 32500 -2.68 1.0525 0.0199 0.4065 0.1259 0.0051 0.0133 0.0038 0.0000 0.0000 0.0107 0.7567 0.0000 0.0012
8.6 32500 -2.43 1.2677 0.0549 0.3329 0.1611 0.0058 0.0152 0.0043 0.0000 0.0000 0.0136 0.8049 0.0000 0.0036
8.6 32500 -2.19 1.4011 0.1121 0.2669 0.1858 0.0068 0.0179 0.0051 0.0000 0.0000 0.0168 0.8086 0.0000 0.0051
8.6 32500 -1.94 1.5020 0.1836 0.2128 0.2042 0.0082 0.0214 0.0061 0.0000 0.0000 0.0208 0.7917 0.0000 0.0070
8.6 32500 -1.70 1.5926 0.2616 0.1711 0.2184 0.0097 0.0254 0.0072 0.0000 0.0000 0.0255 0.7600 0.0036 0.0097
8.6 32500 -1.45 1.6855 0.3561 0.1370 0.2304 0.0114 0.0300 0.0084 0.0000 0.0000 0.0314 0.7099 0.0108 0.0137
8.6 35000 -3.98 0.1060 0.0000 0.3124 0.0089 0.0084 0.0223 0.0064 0.0000 0.0000 0.0031 0.2193 0.0000 0.0000
8.6 35000 -3.72 0.1760 0.0000 0.3622 0.0171 0.0100 0.0265 0.0076 0.0000 0.0000 0.0050 0.2901 0.0000 0.0000
8.6 35000 -3.47 0.3216 0.0024 0.4258 0.0345 0.0113 0.0296 0.0084 0.0000 0.0000 0.0085 0.4048 0.0000 0.0000
8.6 35000 -3.20 0.6906 0.0148 0.5004 0.0760 0.0120 0.0314 0.0090 0.0000 0.0000 0.0162 0.6143 0.0000 0.0000
8.6 35000 -2.93 1.2187 0.0681 0.4961 0.1377 0.0125 0.0325 0.0093 0.0000 0.0000 0.0259 0.8028 0.0000 0.0040
8.6 35000 -2.68 1.6402 0.2136 0.4184 0.1964 0.0132 0.0345 0.0098 0.0000 0.0000 0.0346 0.8602 0.0000 0.0095
8.6 35000 -2.43 1.8513 0.4380 0.3326 0.2383 0.0145 0.0378 0.0107 0.0000 0.0000 0.0423 0.8343 0.0000 0.0145
8.6 35000 -2.18 1.9775 0.6814 0.2630 0.2678 0.0162 0.0422 0.0120 0.0000 0.0000 0.0504 0.7785 0.0000 0.0199
8.6 35000 -1.94 2.0723 0.9482 0.2093 0.2904 0.0181 0.0471 0.0133 0.0000 0.0000 0.0601 0.6971 0.0022 0.0281
8.6 35000 -1.70 2.1349 1.2572 0.1682 0.3083 0.0197 0.0514 0.0145 0.0000 0.0000 0.0707 0.5965 0.0043 0.0401
8.6 35000 -1.46 2.1642 1.6436 0.1357 0.3236 0.0210 0.0548 0.0154 0.0000 0.0000 0.0813 0.4879 0.0073 0.0579
8.6 37500 -3.98 0.2022 0.0000 0.4377 0.0176 0.0146 0.0384 0.0110 0.0000 0.0000 0.0089 0.3249 0.0000 0.0000
8.6 37500 -3.72 0.3338 0.0033 0.4884 0.0329 0.0166 0.0437 0.0124 0.0000 0.0000 0.0138 0.4267 0.0000 0.0000
8.6 37500 -3.47 0.5843 0.0161 0.5371 0.0626 0.0182 0.0477 0.0136 0.0000 0.0000 0.0222 0.5731 0.0000 0.0000
8.6 37500 -3.20 1.0626 0.0858 0.5507 0.1195 0.0196 0.0509 0.0145 0.0000 0.0000 0.0367 0.7487 0.0000 0.0033
8.6 37500 -2.94 1.5063 0.3174 0.4736 0.1858 0.0205 0.0533 0.0151 0.0000 0.0000 0.0520 0.7807 0.0000 0.0100
8.6 37500 -2.68 1.6675 0.7349 0.3627 0.2370 0.0212 0.0551 0.0157 0.0000 0.0000 0.0636 0.6843 0.0000 0.0186
8.6 37500 -2.43 1.6926 1.1995 0.2757 0.2710 0.0218 0.0566 0.0160 0.0000 0.0000 0.0723 0.5763 0.0011 0.0287
8.6 37500 -2.18 1.6915 1.6758 0.2162 0.2952 0.0221 0.0574 0.0163 0.0000 0.0000 0.0797 0.4814 0.0025 0.0424
8.6 37500 -1.94 1.6621 2.2015 0.1754 0.3137 0.0222 0.0578 0.0163 0.0000 0.0000 0.0863 0.3990 0.0044 0.0608
8.6 37500 -1.69 1.5990 2.8206 0.1465 0.3291 0.0223 0.0580 0.0164 0.0000 0.0000 0.0926 0.3293 0.0071 0.0851
8.6 37500 -1.45 1.5089 3.5297 0.1266 0.3422 0.0223 0.0580 0.0163 0.0000 0.0000 0.0988 0.2747 0.0103 0.1161
8.6 40000 -3.98 0.5725 0.0061 0.7594 0.0437 0.0210 0.0550 0.0157 0.0000 0.0000 0.0263 0.6154 0.0000 0.0000
8.6 40000 -3.72 0.9098 0.0275 0.7904 0.0769 0.0218 0.0569 0.0162 0.0000 0.0000 0.0373 0.7790 0.0000 0.0011
8.6 40000 -3.47 1.4179 0.1236 0.7751 0.1311 0.0223 0.0579 0.0165 0.0000 0.0000 0.0522 0.9415 0.0000 0.0064
8.6 40000 -3.21 1.9110 0.4638 0.6672 0.2015 0.0225 0.0583 0.0166 0.0000 0.0000 0.0687 0.9599 0.0000 0.0180
8.6 40000 -2.94 1.9974 1.1600 0.4958 0.2613 0.0226 0.0586 0.0166 0.0000 0.0000 0.0806 0.7806 0.0000 0.0357
8.6 40000 -2.68 1.8419 1.9678 0.3620 0.2992 0.0227 0.0587 0.0167 0.0000 0.0000 0.0882 0.5966 0.0013 0.0570
